Date,Adj Close,Close,High,Low,Open,Volume,Return,Log_Return,Volatility_20,SMA_20,SMA_50,Momentum_20,Volume_Change,Drawdown,Regime,Future_Return,Target,Signal,Position,Market_Return,Strategy_Return,Trade,Strategy_Return_After_Cost,Strategy_Equity,Buy_Hold_Equity
2017-12-05,10118.25,10118.25,10147.9501953125,10069.099609375,10118.25,155500,-0.0009380168349337,-0.0009384570480314,0.0889843615568066,10269.682470703125,10186.46697265625,-0.0224055092798508,0.0464333781965007,-0.0319779956948098,1,-0.0073283809576755,2,2,0.0,-0.0009380168349337747,-0.0,0.0,-0.0,300286.5782286712,115991.0839538375
2017-12-06,10044.099609375,10044.099609375,10104.2001953125,10033.349609375,10088.7998046875,166100,-0.0073283809576755,-0.0073553654573627,0.0909480152658648,10256.729931640624,10189.89697265625,-0.0251428710082417,0.0681672025723472,-0.0390720297177709,1,0.0122062295980285,1,1,0.0,-0.007328380957675518,-0.0,0.0,-0.0,300286.5782286712,115141.05710293006
2017-12-07,10166.7001953125,10166.7001953125,10182.650390625,10061.900390625,10063.4501953125,166200,0.0122062295980285,0.0121323342918719,0.1025747210355412,10249.617431640623,10195.8009765625,-0.0137986892268313,0.0006020469596628,-0.0273427222853384,1,0.0097327739986001,1,1,1.0,0.012206229598028528,0.012206229598028528,1.0,0.011206229598028528,303651.6585695081,116546.49528208813
2017-12-08,10265.650390625,10265.650390625,10270.849609375,10195.25,10198.4501953125,200000,0.0097327739986001,0.0096857156462463,0.108874907212219,10246.812451171874,10206.398984375,-0.0054350870128612,0.2033694344163659,-0.0178760688232479,1,0.005513494734507,1,1,1.0,0.009732773998600175,0.009732773998600175,0.0,0.009732773998600175,306607.0315366652,117680.81598099762
2017-12-11,10322.25,10322.25,10329.2001953125,10282.0498046875,10310.5,147400,0.005513494734507,0.0054983510599599,0.1050589416586973,10251.67744140625,10217.46498046875,0.0095159196699174,-0.263,-0.0124611337000717,1,-0.0079536544236963,2,0,1.0,0.0055134947345070184,0.0055134947345070184,0.0,0.0055134947345070184,308297.5077906054,118329.64854026133
2017-12-12,10240.150390625,10240.150390625,10326.099609375,10230.2001953125,10324.900390625,175100,-0.0079536544236963,-0.0079854534576269,0.1083379374612568,10254.35498046875,10226.49599609375,0.0052569830270658,0.1879240162822253,-0.0203156765725902,1,-0.004609326378225,0,0,1.0,-0.007953654423696332,-0.007953654423696332,0.0,-0.007953654423696332,305845.4159539521,117388.49540769465
2017-12-13,10192.9501953125,10192.9501953125,10296.5498046875,10169.849609375,10236.599609375,181600,-0.004609326378225,-0.0046199820794001,0.1067598702553309,10258.1,10233.165,0.0074026509130544,0.0371216447744147,-0.0248313613668978,1,0.005802972930222,1,0,1.0,-0.004609326378225087,-0.004609326378225087,0.0,-0.004609326378225087,304435.67461053637,116847.4135193118
2017-12-14,10252.099609375,10252.099609375,10276.099609375,10141.5498046875,10229.2998046875,154300,0.005802972930222,0.0057862005380184,0.1032907645661845,10259.96748046875,10239.908984375,0.0036564389118676,-0.1503303964757709,-0.0191724841545084,1,0.007915489872025,1,0,1.0,0.005802972930222028,0.005802972930222028,0.0,0.005802972930222028,306202.3065892952,117525.47589693083
2017-12-15,10333.25,10333.25,10373.099609375,10319.650390625,10345.650390625,255100,0.007915489872025,0.0078843267217833,0.104347441410724,10262.45,10248.79998046875,0.0048281139397663,0.6532728451069345,-0.0114087538866299,1,0.0053710110565408,1,1,1.0,0.007915489872025061,0.007915489872025061,0.0,0.007915489872025061,308626.0478458935,118455.74761109792
2017-12-18,10388.75,10388.75,10443.5498046875,10074.7998046875,10263.099609375,230400,0.0053710110565408,0.0053566386167099,0.1058555130861802,10266.95,10256.9809765625,0.008738924626775,-0.0968247745981968,-0.0060990193733556,1,0.0071664247683793,1,0,1.0,0.005371011056540809,0.005371011056540809,0.0,0.005371011056540809,310283.68176121026,119091.97474122792
2017-12-19,10463.2001953125,10463.2001953125,10472.2001953125,10406.0,10414.7998046875,169100,0.0071664247683793,0.0071408679743189,0.1082546541476996,10273.764990234376,10266.46998046875,0.0131985203237978,-0.2660590277777778,0.0,1,-0.0018158880309402,0,0,1.0,0.007166424768379365,0.007166424768379365,0.0,0.007166424768379365,312507.30642340775,119945.43841872866
2017-12-20,10444.2001953125,10444.2001953125,10494.4501953125,10437.150390625,10494.400390625,175200,-0.0018158880309402,-0.0018175387542658,0.1085527648338356,10278.860009765624,10275.01498046875,0.0098527786420206,0.036073329390893,-0.0018158880309402,1,-0.0003734503889297,0,0,1.0,-0.001815888030940238,-0.001815888030940238,0.0,-0.001815888030940238,311939.8281460921,119727.63093273822
2017-12-21,10440.2998046875,10440.2998046875,10473.9501953125,10426.900390625,10473.9501953125,151900,-0.0003734503889297,-0.0003735201388922,0.1085942134713366,10283.4375,10284.12498046875,0.0088464601703104,-0.1329908675799086,-0.0021886602757786,1,0.0050477664720738,1,0,1.0,-0.00037345038892977467,-0.00037345038892977467,0.0,-0.00037345038892977467,311823.33409594826,119682.91860240075
2017-12-22,10493.0,10493.0,10501.099609375,10448.25,10457.2998046875,138800,0.0050477664720738,0.0050350692095142,0.1091266584202509,10288.602490234374,10292.05697265625,0.0099425202600269,-0.0862409479921,0.0,1,0.0036691127418277,0,0,1.0,0.0050477664720738336,0.0050477664720738336,0.0,0.0050477664720738336,313397.345467008,120287.05002620188
2017-12-26,10531.5,10531.5,10545.4501953125,10477.9501953125,10512.2998046875,155600,0.0036691127418277,0.0036623979675021,0.1097000843698178,10295.2,10299.33796875,0.0126880680212737,0.1210374639769451,0.0,1,-0.0038693443479086,0,0,1.0,0.003669112741827796,0.003669112741827796,0.0,0.003669112741827796,314547.235660516,120728.3967741299
2017-12-27,10490.75,10490.75,10552.400390625,10469.25,10531.0498046875,165200,-0.0038693443479086,-0.0038768496273459,0.1102033882485575,10301.225,10304.5359765625,0.011619777729563,0.0616966580976863,-0.0038693443479086,1,-0.001224851357148,0,0,1.0,-0.003869344347908643,-0.003869344347908643,0.0,-0.003869344347908643,313330.1440920627,120261.25703443984
2017-12-28,10477.900390625,10477.900390625,10534.5498046875,10460.4501953125,10498.2001953125,272900,-0.001224851357148,-0.0012256021006669,0.1102736764535279,10307.055029296876,10309.40498046875,0.0112534709095812,0.6519370460048426,-0.0050894563333807,1,0.0050391588695328,1,1,1.0,-0.0012248513571480046,-0.0012248513571480046,0.0,-0.0012248513571480046,312946.3612398362,120113.95487054889
2017-12-29,10530.7001953125,10530.7001953125,10538.7001953125,10488.650390625,10492.349609375,152000,0.0050391588695328,0.0050265048012466,0.0986714724259589,10322.262548828125,10315.8019921875,0.029741251588643,-0.4430194210333456,-7.594404287136758e-05,1,-0.0084039995782421,2,0,1.0,0.005039158869532878,0.005039158869532878,0.0,0.005039158869532878,314523.34767176595,120719.22817158946
2018-01-02,10442.2001953125,10442.2001953125,10495.2001953125,10404.650390625,10477.5498046875,153400,-0.0084039995782421,-0.0084395122885362,0.0959185135724604,10338.282568359376,10321.715,0.0316544880167082,0.0092105263157895,-0.0084793053874091,1,9.576525840304662e-05,0,0,1.0,-0.008403999578242116,-0.008403999578242116,0.0,-0.008403999578242116,311880.09359058517,119704.70382894971
2018-01-03,10443.2001953125,10443.2001953125,10503.599609375,10429.5498046875,10482.650390625,167300,9.576525840304662e-05,9.5760673203421e-05,0.0960003876369079,10354.055078125,10326.88201171875,0.0311471151353952,0.090612777053455,-0.0083843521518777,1,0.0058985376343401,1,0,1.0,9.576525840304662e-05,9.576525840304662e-05,0.0,9.576525840304662e-05,311909.96086833865,119716.16738084394
2018-01-04,10504.7998046875,10504.7998046875,10513.0,10441.4501953125,10469.400390625,174900,0.0058985376343401,0.0058812093687898,0.0967206167172715,10373.382568359377,10332.82400390625,0.0382032273058581,0.045427375971309,-0.0025352699342449,1,0.005145248428569,1,0,1.0,0.0058985376343401175,0.0058985376343401175,0.0,0.0058985376343401175,313749.7735110461,120422.31769957881
2018-01-05,10558.849609375,10558.849609375,10566.099609375,10520.099609375,10534.25,180900,0.005145248428569,0.005132056867763,0.0908971527447457,10399.120068359374,10338.09400390625,0.0512489939386444,0.0343053173241851,0.0,1,0.0061322968311348,1,0,1.0,0.005145248428569005,0.005145248428569005,0.0,0.005145248428569005,315364.0940401677,121041.9204404872
2018-01-08,10623.599609375,10623.599609375,10631.2001953125,10588.5498046875,10591.7001953125,169000,0.0061322968311348,0.006113570815585,0.0847390683545354,10421.9650390625,10343.69,0.044940777763188,-0.0657822001105583,0.0,1,0.0012613794869653,0,0,1.0,0.006132296831134809,0.006132296831134809,0.0,0.006132296831134809,317298.0002747039,121784.18542563888
2018-01-09,10637.0,10637.0,10659.150390625,10603.599609375,10645.099609375,205000,0.0012613794869653,0.0012605846162125,0.0800105213172454,10440.53251953125,10349.96900390625,0.0361739972865364,0.2130177514792899,0.0,1,-0.0004512366915013,0,0,1.0,0.0012613794869653638,0.0012613794869653638,0.0,0.0012613794869653638,317698.2334635055,121937.80149897156
2018-01-10,10632.2001953125,10632.2001953125,10655.5,10592.7001953125,10652.0498046875,176400,-0.0004512366915013,-0.0004513385294137,0.0791223962574809,10456.030029296877,10355.34,0.0300273869856377,-0.1395121951219512,-0.0004512366915013,1,0.0017870242895141,0,0,1.0,-0.0004512366915013777,-0.0004512366915013777,0.0,-0.0004512366915013777,317554.87636374164,121882.7786888542
2018-01-11,10651.2001953125,10651.2001953125,10664.599609375,10612.349609375,10637.0498046875,153800,0.0017870242895141,0.0017854294613236,0.0707824717373441,10476.58251953125,10361.6580078125,0.0401409929549299,-0.1281179138321995,0.0,1,0.0028212599647432,0,0,1.0,0.0017870242895141608,0.0017870242895141608,0.0,0.0017870242895141608,318122.3546410573,122100.58617484465
2018-01-12,10681.25,10681.25,10690.400390625,10597.099609375,10682.5498046875,175200,0.0028212599647432,0.0028172876803263,0.0663885482834437,10500.997509765624,10366.4730078125,0.047905640205331,0.1391417425227568,0.0,1,0.0056453883850204,1,1,1.0,0.00282125996474325,0.00282125996474325,0.0,0.00282125996474325,319019.860504096,122445.06367029142
2018-01-15,10741.5498046875,10741.5498046875,10782.650390625,10713.7998046875,10718.5,175900,0.0056453883850204,0.0056295129008365,0.0662829068715735,10525.47001953125,10372.8280078125,0.0477414592094798,0.0039954337899543,0.0,1,-0.0038262271387564,0,0,1.0,0.005645388385020489,0.005645388385020489,0.0,0.005645388385020489,320820.8515191767,123136.31361053878
2018-01-16,10700.4501953125,10700.4501953125,10762.349609375,10687.849609375,10761.5,211000,-0.0038262271387564,-0.0038335658715686,0.0663145886451862,10543.830029296874,10377.78701171875,0.0355357893511238,0.1995451961341672,-0.0038262271387564,1,0.0082332619438378,1,1,1.0,-0.003826227138756466,-0.003826227138756466,0.0,-0.003826227138756466,319593.31807041506,122665.16610563571
2018-01-17,10788.5498046875,10788.5498046875,10803.0,10666.75,10702.4501953125,252700,0.0082332619438378,0.0081995535364297,0.069077851363656,10563.82001953125,10384.52201171875,0.0384839181506437,0.1976303317535546,0.0,1,0.002637073177355,0,0,1.0,0.008233261943837888,0.008233261943837888,0.0,0.008233261943837888,322224.6135735891,123675.10054956781
2018-01-18,10817.0,10817.0,10887.5,10782.400390625,10873.400390625,312000,0.002637073177355,0.0026336022006909,0.0663302074446208,10581.510009765623,10393.85900390625,0.033813727930581,0.2346656113969134,0.0,1,0.0071831557097623,1,1,1.0,0.002637073177355065,0.002637073177355065,0.0,0.002637073177355065,323074.3434591276,124001.24083993376
2018-01-19,10894.7001953125,10894.7001953125,10906.849609375,10793.900390625,10829.2001953125,207600,0.0071831557097623,0.0071574797298409,0.0677205745115034,10604.035009765625,10405.69,0.0431339874356477,-0.3346153846153846,0.0,1,0.0065628240078385,1,0,1.0,0.007183155709762357,0.007183155709762357,0.0,0.007183155709762357,325395.0367740237,124891.96106109075
2018-01-22,10966.2001953125,10966.2001953125,10975.099609375,10881.400390625,10883.2001953125,231600,0.0065628240078385,0.0065413824387291,0.0687949136066111,10630.330029296874,10418.835,0.0503721541012529,0.1156069364161849,0.0,1,0.0107147414699053,1,0,1.0,0.006562824007838586,0.006562824007838586,0.0,0.006562824007838586,327530.54713339586,125711.60502152852
2018-01-23,11083.7001953125,11083.7001953125,11092.900390625,10994.5498046875,10997.400390625,284600,0.0107147414699053,0.0106577453981743,0.0742668500468438,10659.8650390625,10434.07400390625,0.0562946912525017,0.2288428324697755,0.0,1,0.0002074943066823,0,0,1.0,0.010714741469905364,0.010714741469905364,0.0,0.010714741469905364,331039.95226942684,127058.57236910105
2018-01-24,11086.0,11086.0,11110.099609375,11046.150390625,11069.349609375,283400,0.0002074943066823,0.000207472782716,0.0747079666180094,10687.5900390625,10451.295,0.0526515691022171,-0.0042164441321153,0.0,1,-0.0014747978869745,0,0,1.0,0.00020749430668232094,0.00020749430668232094,0.0,0.00020749430668232094,331108.6411748071,127084.93629948283
2018-01-25,11069.650390625,11069.650390625,11095.599609375,11009.2001953125,11095.599609375,330300,-0.0014747978869745,-0.001475886471805,0.0724127222705992,10716.53505859375,10468.956015625,0.0551819832352309,0.1654904728299224,-0.0014747978869745,1,0.0054879781977079,1,1,1.0,-0.001474797886974577,-0.001474797886974577,0.0,-0.001474797886974577,330620.3228504435,126897.51170396207
2018-01-29,11130.400390625,11130.400390625,11171.5498046875,11075.9501953125,11079.349609375,241700,0.0054879781977079,0.0054729741150458,0.071512160296266,10749.16005859375,10489.20302734375,0.0622739266145169,-0.2682409930366334,0.0,1,-0.0072549052294663,2,0,1.0,0.005487978197707966,0.005487978197707966,0.0,0.005487978197707966,332434.7599739659,127593.9224815368
2018-01-30,11049.650390625,11049.650390625,11121.099609375,11033.900390625,11120.849609375,228000,-0.0072549052294663,-0.0072813500350772,0.0797983944926673,10775.107568359375,10505.90103515625,0.0492797426275128,-0.0566818369880016,-0.0072549052294663,1,-0.0019865058654817,0,0,1.0,-0.0072549052294663685,-0.0072549052294663685,0.0,-0.0072549052294663685,330022.9772953744,126668.24066607738
2018-01-31,11027.7001953125,11027.7001953125,11058.5,10979.2998046875,11018.7998046875,245900,-0.0019865058654817,-0.0019884815852113,0.0709674106304309,10804.382568359377,10520.783046875,0.0560705587949588,0.0785087719298245,-0.0092269991831563,1,-0.0009793342670024,0,0,1.0,-0.001986505865481769,-0.001986505865481769,0.0,-0.001986505865481769,329367.38471523335,126416.61346302395
2018-02-01,11016.900390625,11016.900390625,11117.349609375,10878.7998046875,11044.5498046875,306200,-0.0009793342670024,-0.0009798141281276,0.0715963910171756,10833.067578125,10535.1460546875,0.0549352865580428,0.2452216348108986,-0.0101972971336772,1,-0.0232643277294313,2,2,1.0,-0.000979334267002474,-0.000979334267002474,0.0,-0.000979334267002474,329044.8239489487,126292.80934154121
2018-02-02,10760.599609375,10760.599609375,10954.9501953125,10736.099609375,10938.2001953125,282700,-0.0232643277294313,-0.0235392139330768,0.1163148208293134,10845.857568359375,10543.8200390625,0.0243507548400261,-0.0767472240365774,-0.0332243916006362,0,-0.0087402011134732,2,2,0.0,-0.023264327729431322,-0.0,1.0,-0.001,328715.77912499977,123354.69203514901
2018-02-05,10666.5498046875,10666.5498046875,10702.75,10586.7998046875,10604.2998046875,240100,-0.0087402011134732,-0.0087786206983058,0.120488541150285,10851.242578125,10550.3050390625,0.0101999933038987,-0.150689777148921,-0.0416742048496472,0,-0.0157782795532946,2,2,0.0,-0.00874020111347329,-0.0,0.0,-0.0,328715.77912499977,122276.54721847126
2018-02-06,10498.25,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500,-0.0157782795532946,-0.0159040816546759,0.1317247892289083,10844.97509765625,10553.2950390625,-0.0117991654414745,0.1099541857559349,-0.0567949371486629,0,-0.0020527044686019,0,0,0.0,-0.015778279553294694,-0.0,0.0,-0.0,328715.77912499977,120347.23367364657
2018-02-07,10476.7001953125,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400,-0.0020527044686019,-0.0020548141539544,0.1316315408497704,10836.960107421875,10555.0350390625,-0.0150700201830873,-0.0604127579737335,-0.0587310583959858,0,0.009559251691416,1,0,0.0,-0.0020527044686019513,-0.0,0.0,-0.0,328715.77912499977,120100.19636930079
2018-02-08,10576.849609375,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200,0.009559251691416,0.0095138511458138,0.1365997629899699,10834.192578125,10558.58103515625,-0.0052059390267973,-0.0726837060702875,-0.0497332316738802,0,-0.0115251155650782,2,0,0.0,0.009559251691416026,0.0,0.0,0.0,328715.77912499977,121248.26437458342
2018-02-09,10454.9501953125,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600,-0.0115251155650782,-0.0115920444485001,0.142085091824935,10824.380078125,10560.2750390625,-0.0184251536353966,-0.1748492678725236,-0.0606851659964922,0,0.0081109716548932,1,1,0.0,-0.011525115565078292,-0.0,0.0,-0.0,328715.77912499977,119850.8641156012
2018-02-12,10539.75,10539.75,10555.5,10485.400390625,10518.2001953125,217400,0.0081109716548932,0.0080782545170889,0.1451200938166356,10817.305078125,10563.84404296875,-0.0132475131655939,0.1346555323590814,-0.053066410002869,0,-0.0036860086221209,0,0,1.0,0.008110971654893273,0.008110971654893273,1.0,0.007110971654893273,331053.2677128738,120822.9710772573
2018-02-14,10500.900390625,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200,-0.0036860086221209,-0.0036928186917027,0.1435195386231012,10805.272607421875,10569.3310546875,-0.0224036026865958,0.0542778288868446,-0.0565568153801744,0,0.0042472176400052,0,0,1.0,-0.0036860086221209842,-0.0036860086221209842,0.0,-0.0036860086221209842,329833.00251370284,120377.61656411625
2018-02-15,10545.5,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600,0.0042472176400052,0.0042382236684079,0.1443625542229959,10797.52509765625,10577.80505859375,-0.0144807173982621,-0.0811518324607329,-0.0525498068441144,0,-0.0088379114610497,2,0,1.0,0.004247217640005241,0.004247217640005241,0.0,0.004247217640005241,331233.8750602349,120888.88650064915
2018-02-16,10452.2998046875,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300,-0.0088379114610497,-0.0088771974425149,0.1430743397071107,10780.71259765625,10584.2960546875,-0.0311673029357386,-0.1248812915479582,-0.0609232877649806,0,-0.0070701582851038,2,0,1.0,-0.00883791146104973,-0.00883791146104973,0.0,-0.00883791146104973,328306.45939955214,119820.48122513152
2018-02-19,10378.400390625,10378.400390625,10489.349609375,10302.75,10488.900390625,187300,-0.0070701582851038,-0.0070952702880844,0.1434386362236263,10758.7826171875,10589.4990625,-0.0405472505662383,0.0162778079218666,-0.067562708762337,0,-0.0017343713214474,0,0,1.0,-0.0070701582851038225,-0.0070701582851038225,0.0,-0.0070701582851038225,325985.28076557536,118973.33145707252
2018-02-20,10360.400390625,10360.400390625,10429.349609375,10347.650390625,10391.0,187700,-0.0017343713214474,-0.0017358770846747,0.1392639747589535,10732.067626953123,10595.825078125,-0.0490421760221897,0.00213561131874,-0.0691799012593079,0,0.0035760977655869,0,0,1.0,-0.001734371321447492,-0.001734371321447492,0.0,-0.001734371321447492,325419.9012434015,118766.9875229763
2018-02-21,10397.4501953125,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100,0.0035760977655869,0.003569718731482,0.1370835123653493,10703.630126953123,10600.440078125,-0.0518639081787976,0.2472029834842835,-0.0658511975840379,0,-0.0014186170381128,0,0,1.0,0.003576097765586983,0.003576097765586983,0.0,0.003576097765586983,326583.63462511555,119191.7098816827
2018-02-22,10382.7001953125,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600,-0.0014186170381128,-0.0014196242279203,0.1279150638519698,10668.580126953126,10602.78107421875,-0.0632460268364589,0.3395984621956429,-0.0671763969912779,0,0.0104355906784168,1,0,1.0,-0.0014186170381128571,-0.0014186170381128571,0.0,-0.0014186170381128571,326120.33751666755,119022.62249124274
2018-02-23,10491.0498046875,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600,0.0104355906784168,0.010381515779008,0.1363969262148939,10638.8326171875,10606.1570703125,-0.0536668045564224,-0.3284438775510204,-0.0574418316951128,0,0.0087264674548199,1,0,1.0,0.010435590678416817,0.010435590678416817,0.0,0.010435590678416817,329523.5958708986,120264.69386103307
2018-02-26,10582.599609375,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900,0.0087264674548199,0.0086886119084176,0.1423081711093217,10614.480078125,10613.0060546875,-0.0439987501016733,-0.1837606837606837,-0.0492166285151256,0,-0.0026741826897078,0,0,1.0,0.008726467454819975,0.008726467454819975,0.0,0.008726467454819975,332399.1728058613,121314.17979797526
2018-02-27,10554.2998046875,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500,-0.0026741826897078,-0.002677764703635,0.1393519155022709,10585.675048828123,10620.233046875,-0.0517591969488125,0.0907504363001745,-0.0517591969488125,0,-0.0058222901044755,2,2,1.0,-0.0026741826897078713,-0.0026741826897078713,0.0,-0.0026741826897078713,331510.27669187065,120989.7635183434
2018-02-28,10492.849609375,10492.849609375,10535.5,10461.5498046875,10488.9501953125,286000,-0.0058222901044755,-0.005839305714195,0.138810229252817,10557.835009765626,10625.048046875,-0.0503908052803565,0.5253333333333334,-0.0572801299930774,0,-0.0032879533476946,0,0,0.0,-0.005822290104475547,-0.0,1.0,-0.001,331178.7664151788,120285.32601546773
2018-03-01,10458.349609375,10458.349609375,10525.5,10447.150390625,10479.9501953125,176000,-0.0032879533476946,-0.0032933705438877,0.1388131051304148,10529.36748046875,10627.5500390625,-0.0516291317186434,-0.3846153846153846,-0.0603797489456048,0,-0.009513929416818,2,2,0.0,-0.0032879533476946055,-0.0,0.0,-0.0,331178.7664151788,119889.83347511664
2018-03-05,10358.849609375,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000,-0.009513929416818,-0.0095594759578815,0.1407705568311869,10496.46494140625,10626.95203125,-0.0597310275955638,0.1022727272727272,-0.0693192296927491,0,-0.0105802877257538,2,2,0.0,-0.009513929416818057,-0.0,0.0,-0.0,331178.7664151788,118749.2100616403
2018-03-06,10249.25,10249.25,10441.349609375,10215.900390625,10420.5,222900,-0.0105802877257538,-0.0106366569240448,0.1221124423913499,10470.8974609375,10622.67302734375,-0.047520549777681,0.1489690721649483,-0.0791661000234261,0,-0.0092738302497743,2,2,0.0,-0.010580287725753812,-0.0,0.0,-0.0,331178.7664151788,117492.80925198215
2018-03-07,10154.2001953125,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500,-0.0092738302497743,-0.0093170999384615,0.1224978489709756,10445.27998046875,10616.87302734375,-0.0480333021226642,0.1193360251233737,-0.0877057573000466,0,0.008710700361544,1,1,0.0,-0.00927383024977435,-0.0,0.0,-0.0,331178.7664151788,116403.20088341016
2018-03-08,10242.650390625,10242.650390625,10270.349609375,10146.400390625,10216.25,226400,0.008710700361544,0.008672981093711,0.1176971897916533,10432.5,10612.9200390625,-0.0243468777534351,-0.0925851703406813,-0.0797590355103254,0,-0.0015426457652466,0,0,1.0,0.008710700361544088,0.008710700361544088,1.0,0.007710700361544088,333732.38664911204,117417.15428743018
2018-03-09,10226.849609375,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500,-0.0015426457652466,-0.0015438368683495,0.1176638055757694,10420.007470703124,10607.59703125,-0.0238482137772052,-0.1762367491166078,-0.0811786413372019,0,0.019023530088059,1,2,1.0,-0.001542645765246653,-0.001542645765246653,0.0,-0.001542645765246653,333217.5557961221,117236.02121160137
2018-03-12,10421.400390625,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400,0.019023530088059,0.0188448453263506,0.1326475708008729,10412.235009765624,10605.3950390625,-0.014697119131978,0.1603217158176944,-0.063699415575129,0,0.0005228873803659,0,0,0.0,0.019023530088059015,0.0,1.0,-0.001,332884.338240326,119466.2641885246
2018-03-13,10426.849609375,10426.849609375,10478.599609375,10377.849609375,10389.5,266700,0.0005228873803659,0.0005227507223954,0.1263223458107638,10410.82998046875,10604.11703125,-0.0026877780776133,0.2324399260628467,-0.0632098358153038,0,-0.0015296296913748,0,0,0.0,0.0005228873803659884,0.0,0.0,0.0,332884.338240326,119528.73159044824
2018-03-14,10410.900390625,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400,-0.0015296296913748,-0.0015308007692338,0.1225861030370142,10404.3875,10602.77703125,-0.0122251105932303,-0.3198350206224222,-0.0646427778650287,0,-0.0048746984502608,0,0,0.0,-0.001529629691374823,-0.0,0.0,-0.0,332884.338240326,119345.8968936351
2018-03-15,10360.150390625,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900,-0.0048746984502608,-0.0048866185464449,0.1230559814200339,10397.35,10599.36603515625,-0.013403612525042,-0.0413450937155457,-0.0692023622662103,0,-0.0159264097313983,2,2,0.0,-0.004874698450260895,-0.0,0.0,-0.0,332884.338240326,118764.12163500272
2018-03-16,10195.150390625,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500,-0.0159264097313983,-0.0160545978679463,0.1329918565483996,10379.83251953125,10594.4250390625,-0.0332226645844199,0.8890166762507188,-0.0840266268217763,0,-0.0098969006595315,2,2,0.0,-0.01592640973139836,-0.0,0.0,-0.0,332884.338240326,116872.63557245405
2018-03-19,10094.25,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200,-0.0098969006595315,-0.0099462005278247,0.1338097769447174,10361.930029296876,10587.44603515625,-0.0342556003346676,-0.3601217656012176,-0.0930919243028972,0,0.0029818569358792,0,0,0.0,-0.009896900659531527,-0.0,0.0,-0.0,332884.338240326,115715.95870837584
2018-03-20,10124.349609375,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000,0.0029818569358792,0.0029774200184666,0.1332415405352584,10349.227490234374,10579.83703125,-0.0244787993995191,-0.0342530922930542,-0.0903876541671748,0,0.0030520864862653,0,0,0.0,0.002981856935879268,0.0,0.0,0.0,332884.338240326,116061.00714244232
2018-03-21,10155.25,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800,0.0030520864862653,0.0030474383256294,0.1340842023707552,10338.969970703123,10571.7650390625,-0.0198013959779622,0.0088669950738915,-0.0876114386187182,0,-0.003988084980675,0,0,0.0,0.003052086486265315,0.0,0.0,0.0,332884.338240326,116415.23537392411
2018-03-22,10114.75,10114.75,10207.849609375,10105.400390625,10167.5,230500,-0.003988084980675,-0.0039960585982851,0.1333517984427635,10324.8349609375,10561.588046875,-0.0271893772032637,0.12548828125,-0.0912501217369026,0,-0.0115376252811487,2,2,0.0,-0.003988084980675044,-0.0,0.0,-0.0,332884.338240326,115950.96152220761
2018-03-23,9998.0498046875,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700,-0.0115376252811487,-0.0116047001015945,0.1382061488559005,10305.60244140625,10548.80904296875,-0.0370472404470139,0.2394793926247289,-0.1017349373065918,0,0.0132626450685744,1,1,0.0,-0.011537625281148767,-0.0,0.0,-0.0,332884.338240326,114613.16277717549
2018-03-26,10130.650390625,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600,0.0132626450685744,0.0131754661607952,0.1418047839452258,10287.582470703124,10538.778046875,-0.0343530362329869,-0.0808540427021351,-0.0898215666025884,0,0.0052810034832027,1,1,1.0,0.013262645068574441,0.013262645068574441,1.0,0.01226264506857444,336966.38072905433,116133.23647527592
2018-03-27,10184.150390625,10184.150390625,10207.900390625,10139.650390625,10188.0,225700,0.0052810034832027,0.0052671078846415,0.1389564282847875,10267.660009765625,10529.43705078125,-0.0376513553812447,-0.1405178979436405,-0.0850149111254806,0,-0.0069176310846069,2,0,1.0,0.005281003483202706,0.005281003483202706,0.0,0.005281003483202706,338745.9013594067,116746.53650161746
