Date,Close,Actual,Future_Return,Prediction,HOLD_Probability,BUY_Probability,SELL_Probability,Regime,Volatility_20,Desired_Position,Position,Market_Return,Strategy_Return,Trade,Transaction_Cost,Strategy_Return_After_Cost,Strategy_Equity,Buy_Hold_Equity
2024-11-05,24213.30078125,1,0.0111818707596305,1,0.3752997,0.413374,0.21132632,2,0.0998675428441418,0.0,0.0,0.0111818707596305,0.0,0.0,0.0,0.0,100561.60123816847,105172.18764733325
2024-11-06,24484.05078125,2,-0.0116280257061476,1,0.30481926,0.56343406,0.13174666,1,0.1096564361248674,0.25,0.0,-0.0116280257061476,-0.0,0.0,0.0,-0.0,100561.60123816847,103949.24274579827
2024-11-07,24199.349609375,0,-0.0021137093124677,0,0.4498355,0.3556806,0.19448385,2,0.1157669001517895,0.0,0.25,-0.0021137093124677,-0.000528427328116925,0.25,0.00025,-0.000778427328116925,100483.32133960546,103729.52426338251
2024-11-08,24148.19921875,0,-0.0002856708874028,0,0.58691514,0.25904438,0.15404049,1,0.1157754055767982,0.0,0.0,-0.0002856708874028,-0.0,0.25,0.00025,-0.00025,100458.20050927057,103699.89175813632
2024-11-11,24141.30078125,2,-0.0106809307765333,1,0.391295,0.42383772,0.18486726,2,0.1118341890282185,0.0,0.0,-0.0106809307765333,-0.0,0.0,0.0,-0.0,100458.20050927057,102592.28039273366
2024-11-12,23883.44921875,2,-0.0135825623229214,0,0.5955538,0.24868935,0.15575679,1,0.1160544237551848,0.0,0.0,-0.0135825623229214,-0.0,0.0,0.0,-0.0,100458.20050927057,101198.81435044872
2024-11-13,23559.05078125,0,-0.0011185324376894,1,0.39272794,0.41480696,0.19246511,2,0.1227653820042148,0.0,0.0,-0.0011185324376894,-0.0,0.0,0.0,-0.0,100458.20050927057,101085.62019394204
2024-11-14,23532.69921875,0,-0.0033527151631265,0,0.39248866,0.37414676,0.23336461,1,0.1208168133829779,0.0,0.0,-0.0033527151631265,-0.0,0.0,0.0,-0.0,100458.20050927057,100746.70890234376
2024-11-18,23453.80078125,0,0.0027585814066317,0,0.6487976,0.20058727,0.15061519,2,0.1181890793503036,0.0,0.0,0.0027585814066317,0.0,0.0,0.0,0.0,100458.20050927057,101024.62690030111
2024-11-19,23518.5,2,-0.0071688079331164,0,0.7483153,0.12023387,0.13145085,1,0.1198797570688092,0.0,0.0,-0.0071688079331164,-0.0,0.0,0.0,-0.0,100458.20050927057,100300.40075353812
2024-11-21,23349.900390625,1,0.0238694641112378,1,0.4519609,0.46525478,0.08278438,2,0.1154200528398933,0.0,0.0,0.0238694641112378,0.0,0.0,0.0,0.0,100458.20050927057,102694.51756966747
2024-11-22,23907.25,1,0.0131612958673623,0,0.5030131,0.2013005,0.2956864,2,0.1477049352148474,0.0,0.0,0.0131612958673623,0.0,0.0,0.0,0.0,100458.20050927057,104046.1104993579
2024-11-25,24221.900390625,0,-0.0011312238174179,1,0.22884825,0.6891385,0.08201324,2,0.1560023286063599,0.375,0.0,-0.0011312238174179,-0.0,0.0,0.0,-0.0,100458.20050927057,103928.41106105133
2024-11-26,24194.5,0,0.0033230854378061,1,0.23387876,0.6550722,0.11104899,2,0.1526913194248196,0.375,0.375,0.0033230854378061,0.0012461570391772874,0.375,0.000375,0.0008711570391772874,100545.71537778729,104273.77405042264
2024-11-27,24274.900390625,2,-0.0148610290544929,0,0.6123627,0.3137849,0.07385243,2,0.1512981342920392,0.0,0.375,-0.0148610290544929,-0.005572885895434837,0.0,0.0,-0.005572885895434837,99985.38557871201,102724.15846463767
2024-11-28,23914.150390625,1,0.0090720019405352,1,0.38609105,0.47620472,0.13770421,2,0.1586179516274454,0.0,0.0,0.0090720019405352,0.0,0.375,0.000375,-0.000375,99947.89105912,103656.07222956872
2024-11-29,24131.099609375,1,0.0060068200049485,1,0.28602627,0.6873634,0.026610382,2,0.1618158846174518,0.375,0.0,0.0060068200049485,0.0,0.0,0.0,0.0,99947.89105912,104278.71559787169
2024-12-02,24276.05078125,1,0.0074600111445999,1,0.256731,0.68525034,0.058018617,2,0.1621443801833433,0.375,0.375,0.0074600111445999,0.0027975041792249623,0.375,0.000375,0.0024225041792249624,100190.01524291544,105056.63597837638
2024-12-03,24457.150390625,0,0.0004210968146538,0,0.45142442,0.3835443,0.16503131,2,0.1636523097048144,0.0,0.375,0.0004210968146538,0.000157911305495175,0.0,0.0,0.000157911305495175,100205.83637902002,105100.87499314513
2024-12-04,24467.44921875,1,0.0098478255628851,1,0.30201098,0.57716393,0.120825045,2,0.1561643389975587,0.1875,0.0,0.0098478255628851,0.0,0.375,0.000375,-0.000375,100168.25919037791,106135.89007658421
2024-12-05,24708.400390625,0,-0.0012384293961259,1,0.3519942,0.5955313,0.052474566,2,0.1567056681510599,0.1875,0.1875,-0.0012384293961259,-0.00023220551177360624,0.1875,0.0001875,-0.0004197055117736063,100126.21801989095,106004.44827032938
2024-12-06,24677.80078125,0,-0.0023827399277279,1,0.2992288,0.64411765,0.056653623,2,0.15220886399702,0.1875,0.1875,-0.0023827399277279,-0.0004467637364489813,0.0,0.0,-0.0004467637364489813,100081.48525661186,105751.8672389189
2024-12-09,24619.0,0,-0.00036350862139,0,0.63012934,0.25087488,0.11899582,2,0.1458553901089918,0.0,0.1875,-0.00036350862139,-6.8157866510625e-05,0.0,0.0,-6.8157866510625e-05,100074.66391609955,105713.42552344946
2024-12-10,24610.05078125,0,0.0012901233029631,0,0.5396892,0.36507738,0.09523342,2,0.1455134703855493,0.0,0.0,0.0012901233029631,0.0,0.1875,0.0001875,-0.0001875,100055.8999166153,105849.80887715334
2024-12-11,24641.80078125,0,-0.0037781963796591,0,0.51341194,0.38189074,0.10469733,2,0.1454438512854201,0.0,0.0,-0.0037781963796591,-0.0,0.0,0.0,-0.0,100055.8999166153,105449.88751246607
2024-12-12,24548.69921875,1,0.0089455478085889,0,0.80006033,0.11601492,0.0839247,2,0.1399759013980817,0.0,0.0,0.0089455478085889,0.0,0.0,0.0,0.0,100055.8999166153,106393.19452261915
2024-12-13,24768.30078125,0,-0.0040394689217332,0,0.814437,0.11979158,0.06577142,2,0.1303981944376901,0.0,0.0,-0.0040394689217332,-0.0,0.0,0.0,-0.0,100055.8999166153,105963.42251986111
2024-12-16,24668.25,2,-0.0134687300477334,0,0.6054569,0.33764505,0.056898054,2,0.1318829147436762,0.0,0.0,-0.0134687300477334,-0.0,0.0,0.0,-0.0,100055.8999166153,104536.22978700718
2024-12-17,24336.0,2,-0.0056356998120069,0,0.479204,0.39802736,0.12276865,2,0.1423059779010074,0.0,0.0,-0.0056356998120069,-0.0,0.0,0.0,-0.0,100055.8999166153,103947.09497644866
2024-12-18,24198.849609375,2,-0.010213311567061,0,0.6331404,0.18880749,0.17805213,2,0.1447024645064861,0.0,0.0,-0.010213311567061,-0.0,0.0,0.0,-0.0,100055.8999166153,102885.4509089633
2024-12-19,23951.69921875,2,-0.0152055691508056,0,0.46219957,0.1748514,0.36294898,2,0.1475125148833335,0.0,0.0,-0.0152055691508056,-0.0,0.0,0.0,-0.0,100055.8999166153,101321.01907055524
2024-12-20,23587.5,1,0.0070354729729729,1,0.1724526,0.5258642,0.30168322,2,0.1334270828514051,0.0,0.0,0.0070354729729729,0.0,0.0,0.0,0.0,100055.8999166153,102033.8603618202
2024-12-23,23753.44921875,0,-0.0010861087115143,2,0.33465374,0.31836724,0.34697905,2,0.1267061004270974,0.0,0.0,-0.0010861087115143,-0.0,0.0,0.0,-0.0,100055.8999166153,101923.0404972118
2024-12-24,23727.650390625,0,0.0009503186263191,0,0.5590646,0.18196785,0.2589675,2,0.1267054672009401,0.0,0.0,0.0009503186263191,0.0,0.0,0.0,0.0,100055.8999166153,102019.89986104738
2024-12-26,23750.19921875,0,0.002661079652128,0,0.47566456,0.35085723,0.1734782,2,0.1259180640744538,0.0,0.0,0.002661079652128,0.0,0.0,0.0,0.0,100055.8999166153,102291.38294067974
2024-12-27,23813.400390625,2,-0.0070758479358679,0,0.5427705,0.25338608,0.20384346,2,0.1152413638608761,0.0,0.0,-0.0070758479358679,-0.0,0.0,0.0,-0.0,100055.8999166153,101567.58466984186
2024-12-30,23644.900390625,0,-4.212721278373799e-06,1,0.12733659,0.84874094,0.023922456,2,0.1122705987710959,0.75,0.0,-4.212721278373799e-06,-0.0,0.0,0.0,-0.0,100055.8999166153,101567.15679391673
2024-12-31,23644.80078125,0,0.0041488871182535,0,0.4918245,0.24642067,0.26175484,2,0.1092857747568604,0.0,0.75,0.0041488871182535,0.003111665338690125,0.75,0.00075,0.002361665338690125,100292.19846737983,101988.54746237665
2025-01-01,23742.900390625,1,0.0187740331916654,0,0.6020865,0.24085616,0.15705736,2,0.1063760552577729,0.0,0.0,0.0187740331916654,0.0,0.75,0.00075,-0.00075,100216.97931852928,103903.28383760505
2025-01-02,24188.650390625,2,-0.0076027553276091,0,0.556177,0.33356184,0.110261165,2,0.1280527106185711,0.0,0.0,-0.0076027553276091,-0.0,0.0,0.0,-0.0,100216.97931852928,103113.33259285262
2025-01-03,24004.75,2,-0.0161925959966257,0,0.54542184,0.3090984,0.14547977,2,0.1242169119352509,0.0,0.0,-0.0161925959966257,-0.0,0.0,0.0,-0.0,100216.97931852928,101443.66005631087
2025-01-06,23616.05078125,0,0.0038892874268343,0,0.43460116,0.39807597,0.16732287,2,0.1349638039009369,0.0,0.0,0.0038892874268343,0.0,0.0,0.0,0.0,100216.97931852928,101838.20360789995
2025-01-07,23707.900390625,0,-0.0007993610384197,0,0.50972253,0.2858128,0.20446463,2,0.1366715349181043,0.0,0.0,-0.0007993610384197,-0.0,0.0,0.0,-0.0,100216.97931852928,101756.79811571314
2025-01-08,23688.94921875,2,-0.0068575949591475,0,0.6106392,0.21460074,0.17476004,2,0.1366158800162908,0.0,0.0,-0.0068575949591475,-0.0,0.0,0.0,-0.0,100216.97931852928,101058.99120989583
2025-01-09,23526.5,0,-0.0040379997024632,0,0.48164287,0.37379622,0.14456087,2,0.1371576759937434,0.0,0.0,-0.0040379997024632,-0.0,0.0,0.0,-0.0,100216.97931852928,100650.91503345904
2025-01-10,23431.5,2,-0.0147472753024774,0,0.6045849,0.1792602,0.21615495,2,0.137197858254075,0.0,0.0,-0.0147472753024774,-0.0,0.0,0.0,-0.0,100216.97931852928,99166.58828001436
2025-01-13,23085.94921875,0,0.0039028744993869,2,0.33538032,0.29480526,0.36981446,2,0.1373188910804294,0.0,0.0,0.0039028744993869,0.0,0.0,0.0,0.0,100216.97931852928,99553.62302860363
2025-01-14,23176.05078125,0,0.0016028803979861,0,0.56720185,0.17790598,0.25489214,2,0.1397841620462336,0.0,0.0,0.0016028803979861,0.0,0.0,0.0,0.0,100216.97931852928,99713.19557950468
2025-01-15,23213.19921875,0,0.0042476507253836,0,0.42796588,0.2456263,0.32640782,2,0.1350449045383615,0.0,0.0,0.0042476507253836,0.0,0.0,0.0,0.0,100216.97931852928,100136.7424070383
2025-01-16,23311.80078125,0,-0.0046586517926727,0,0.565494,0.21806343,0.21644254,2,0.1364057491113081,0.0,0.0,-0.0046586517926727,-0.0,0.0,0.0,-0.0,100216.97931852928,99670.24019251134
2025-01-17,23203.19921875,1,0.0061004855371675,0,0.55539507,0.26468778,0.17991716,2,0.1332455790329481,0.0,0.0,0.0061004855371675,0.0,0.0,0.0,0.0,100216.97931852928,100278.27705129178
2025-01-20,23344.75,2,-0.0137118456772935,0,0.6405907,0.17711854,0.18229075,1,0.1254138586155411,0.0,0.0,-0.0137118456772935,-0.0,0.0,0.0,-0.0,100216.97931852928,98903.27679157957
2025-01-21,23024.650390625,1,0.0056764909144164,0,0.46907008,0.23759376,0.29333615,2,0.1305067198387075,0.0,0.0,0.0056764909144164,0.0,0.0,0.0,0.0,100216.97931852928,99464.700343693
2025-01-22,23155.349609375,0,0.0021593282262408,0,0.4145048,0.39207584,0.1934194,1,0.1330036762609784,0.0,0.0,0.0021593282262408,0.0,0.0,0.0,0.0,100216.97931852928,99679.47727865972
2025-01-23,23205.349609375,0,-0.0048760476583936,0,0.44891515,0.3348917,0.21619312,2,0.1333335796270019,0.0,0.0,-0.0048760476583936,-0.0,0.0,0.0,-0.0,100216.97931852928,99193.43539688522
2025-01-24,23092.19921875,2,-0.0113912419355629,0,0.4702377,0.38947818,0.14028414,1,0.1331579579513594,0.0,0.0,-0.0113912419355629,-0.0,0.0,0.0,-0.0,100216.97931852928,98063.49897585968
2025-01-27,22829.150390625,1,0.0056112298172781,0,0.45163423,0.23327303,0.3150927,2,0.1364289535448007,0.0,0.0,0.0056112298172781,0.0,0.0,0.0,0.0,100216.97931852928,98613.75580529965
2025-01-28,22957.25,1,0.0089666492883511,0,0.52075016,0.29843768,0.18081217,1,0.1388095577640412,0.0,0.0,0.0089666492883511,0.0,0.0,0.0,0.0,100216.97931852928,99497.99076861287
2025-01-29,23163.099609375,0,0.0037300875997627,1,0.20474118,0.7568534,0.03840544,2,0.1423719087675706,0.75,0.0,0.0037300875997627,0.0,0.0,0.0,0.0,100216.97931852928,99869.12699018019
2025-01-30,23249.5,1,0.0111357401503258,1,0.266836,0.59177727,0.14138675,1,0.1234119580575031,0.25,0.75,0.0111357401503258,0.00835180511274435,0.75,0.00075,0.007601805112744351,100978.80926429668,100981.24363738272
2025-01-31,23508.400390625,0,-0.0011166221250199,1,0.3530315,0.52807266,0.11889582,2,0.1297497520309407,0.0,0.25,-0.0011166221250199,-0.000279155531254975,0.5,0.0005,-0.000779155531254975,100900.13106651885,100868.48574652518
2025-02-01,23482.150390625,2,-0.0051570919766934,0,0.48596194,0.23445764,0.27958044,1,0.1165540924131238,0.0,0.0,-0.0051570919766934,-0.0,0.25,0.00025,-0.00025,100874.90603375222,100348.29768798056
2025-02-03,23361.05078125,1,0.0161893068206311,1,0.30861852,0.38391253,0.30746892,2,0.1166917748113365,0.0,0.0,0.0161893068206311,0.0,0.0,0.0,0.0,100874.90603375222,101972.86706817932
2025-02-04,23739.25,0,-0.0018092070621439,0,0.5425371,0.15650703,0.3009559,1,0.1310354458241337,0.0,0.0,-0.0018092070621439,-0.0,0.0,0.0,-0.0,100874.90603375222,101788.3770369325
2025-02-05,23696.30078125,0,-0.0039226026346081,0,0.54231477,0.21660136,0.24108389,2,0.1286640631262176,0.0,0.0,-0.0039226026346081,-0.0,0.0,0.0,-0.0,100874.90603375222,101389.10168099495
2025-02-06,23603.349609375,0,-0.0018387386257991,0,0.42090377,0.22917067,0.34992555,1,0.1286120916460466,0.0,0.0,-0.0018387386257991,-0.0,0.0,0.0,-0.0,100874.90603375222,101202.67362349904
2025-02-07,23559.94921875,2,-0.0075700336923079,0,0.4216893,0.31130406,0.26700667,2,0.1158441048648494,0.0,0.0,-0.0075700336923079,-0.0,0.0,0.0,-0.0,100874.90603375222,100436.5659744175
2025-02-10,23381.599609375,2,-0.0132496849360461,0,0.44398317,0.40173003,0.15428685,1,0.1191917785225598,0.0,0.0,-0.0132496849360461,-0.0,0.0,0.0,-0.0,100874.90603375222,99105.81311919806
2025-02-11,23071.80078125,0,-0.0011507892904301,2,0.25582004,0.30831802,0.43586192,2,0.1286827072943695,0.0,0.0,-0.0011507892904301,-0.0,0.0,0.0,-0.0,100874.90603375222,98991.76321084113
2025-02-12,23045.25,0,-0.0006009745771905,0,0.37824062,0.3283997,0.2933597,1,0.127575816224166,0.0,0.0,-0.0006009745771905,-0.0,0.0,0.0,-0.0,100874.90603375222,98932.27167780015
2025-02-13,23031.400390625,0,-0.0044352661537063,0,0.5013243,0.21250696,0.28616878,2,0.1266580504939388,0.0,0.0,-0.0044352661537063,-0.0,0.0,0.0,-0.0,100874.90603375222,98493.48072171833
2025-02-14,22929.25,0,0.0013192755977626,1,0.31950164,0.3706838,0.30981463,0,0.1250458777961123,0.0,0.0,0.0013192755977626,0.0,0.0,0.0,0.0,100874.90603375222,98623.4207673732
2025-02-17,22959.5,0,-0.0006184463402948,0,0.50919455,0.2702874,0.22051801,2,0.1154979785217662,0.0,0.0,-0.0006184463402948,-0.0,0.0,0.0,-0.0,100874.90603375222,98562.42747373226
2025-02-18,22945.30078125,0,-0.0005404326900405,0,0.52856696,0.22208658,0.24934644,2,0.1134467060211915,0.0,0.0,-0.0005404326900405,-0.0,0.0,0.0,-0.0,100874.90603375222,98509.16111591572
2025-02-19,22932.900390625,0,-0.0008612081186238,0,0.6968742,0.1683944,0.13473137,2,0.1130260705305715,0.0,0.0,-0.0008612081186238,-0.0,0.0,0.0,-0.0,100874.90603375222,98424.32422660387
2025-02-20,22913.150390625,2,-0.0051171487988824,0,0.67496556,0.13292794,0.19210653,2,0.1118935647294371,0.0,0.0,-0.0051171487988824,-0.0,0.0,0.0,-0.0,100874.90603375222,97920.6723141069
2025-02-21,22795.900390625,2,-0.0106401053300685,1,0.34724745,0.4261082,0.22664438,2,0.1056748826415163,0.0,0.0,-0.0106401053300685,-0.0,0.0,0.0,-0.0,100874.90603375222,96878.78604669367
2025-02-24,22553.349609375,0,-0.0002571160481895,1,0.3442152,0.36124668,0.2945381,2,0.1098274017386499,0.0,0.0,-0.0002571160481895,-0.0,0.0,0.0,-0.0,100874.90603375222,96853.87695607195
2025-02-25,22547.55078125,0,-0.0001108767876499,0,0.5377844,0.24803212,0.21418348,2,0.1036045783535105,0.0,0.0,-0.0001108767876499,-0.0,0.0,0.0,-0.0,100874.90603375222,96843.13810932363
