Date,Close,Actual,Future_Return,Prediction,HOLD_Probability,BUY_Probability,SELL_Probability,Regime,Position,Market_Return,Strategy_Return,Trade,Transaction_Cost,Strategy_Return_After_Cost,Strategy_Equity,Buy_Hold_Equity
2025-01-03,24004.75,2,-0.0161925959966257,0,0.54542184,0.3090984,0.14547977,2,1.0,-0.0161925959966257,-0.0161925959966257,0.0,0.0,-0.0161925959966257,95297.20936390873,101443.66005631087
2025-01-06,23616.05078125,0,0.0038892874268343,0,0.43460116,0.39807597,0.16732287,2,1.0,0.0038892874268343,0.0038892874268343,0.0,0.0,0.0038892874268343,95667.84760210018,101838.20360789995
2025-01-07,23707.900390625,0,-0.0007993610384197,0,0.50972253,0.2858128,0.20446463,2,1.0,-0.0007993610384197,-0.0007993610384197,0.0,0.0,-0.0007993610384197,95591.37445209759,101756.79811571314
2025-01-08,23688.94921875,2,-0.0068575949591475,0,0.6106392,0.21460074,0.17476004,2,1.0,-0.0068575949591475,-0.0068575949591475,0.0,0.0,-0.0068575949591475,94935.84752451691,101058.99120989583
2025-01-09,23526.5,0,-0.0040379997024632,0,0.48164287,0.37379622,0.14456087,2,1.0,-0.0040379997024632,-0.0040379997024632,0.0,0.0,-0.0040379997024632,94552.49660045981,100650.91503345904
2025-01-10,23431.5,2,-0.0147472753024774,0,0.6045849,0.1792602,0.21615495,2,1.0,-0.0147472753024774,-0.0147472753024774,0.0,0.0,-0.0147472753024774,93158.10490255627,99166.58828001436
2025-01-13,23085.94921875,0,0.0039028744993869,2,0.33538032,0.29480526,0.36981446,2,1.0,0.0039028744993869,0.0039028744993869,0.0,0.0,0.0039028744993869,93521.68929459168,99553.62302860363
2025-01-14,23176.05078125,0,0.0016028803979861,0,0.56720185,0.17790598,0.25489214,2,0.0,0.0016028803979861,0.0,1.0,0.001,-0.001,93428.16760529707,99713.19557950468
2025-01-15,23213.19921875,0,0.0042476507253836,0,0.42796588,0.2456263,0.32640782,2,0.0,0.0042476507253836,0.0,0.0,0.0,0.0,93428.16760529707,100136.7424070383
2025-01-16,23311.80078125,0,-0.0046586517926727,0,0.565494,0.21806343,0.21644254,2,0.0,-0.0046586517926727,-0.0,0.0,0.0,-0.0,93428.16760529707,99670.24019251134
2025-01-17,23203.19921875,1,0.0061004855371675,0,0.55539507,0.26468778,0.17991716,2,0.0,0.0061004855371675,0.0,0.0,0.0,0.0,93428.16760529707,100278.27705129178
2025-01-20,23344.75,2,-0.0137118456772935,0,0.6405907,0.17711854,0.18229075,1,0.0,-0.0137118456772935,-0.0,0.0,0.0,-0.0,93428.16760529707,98903.27679157957
2025-01-21,23024.650390625,1,0.0056764909144164,0,0.46907008,0.23759376,0.29333615,2,0.0,0.0056764909144164,0.0,0.0,0.0,0.0,93428.16760529707,99464.700343693
2025-01-22,23155.349609375,0,0.0021593282262408,0,0.4145048,0.39207584,0.1934194,1,0.0,0.0021593282262408,0.0,0.0,0.0,0.0,93428.16760529707,99679.47727865972
2025-01-23,23205.349609375,0,-0.0048760476583936,0,0.44891515,0.3348917,0.21619312,2,0.0,-0.0048760476583936,-0.0,0.0,0.0,-0.0,93428.16760529707,99193.43539688522
2025-01-24,23092.19921875,2,-0.0113912419355629,0,0.4702377,0.38947818,0.14028414,1,0.0,-0.0113912419355629,-0.0,0.0,0.0,-0.0,93428.16760529707,98063.49897585968
2025-01-27,22829.150390625,1,0.0056112298172781,0,0.45163423,0.23327303,0.3150927,2,0.0,0.0056112298172781,0.0,0.0,0.0,0.0,93428.16760529707,98613.75580529965
2025-01-28,22957.25,1,0.0089666492883511,0,0.52075016,0.29843768,0.18081217,1,0.0,0.0089666492883511,0.0,0.0,0.0,0.0,93428.16760529707,99497.99076861287
2025-01-29,23163.099609375,0,0.0037300875997627,1,0.20474118,0.7568534,0.03840544,2,0.0,0.0037300875997627,0.0,0.0,0.0,0.0,93428.16760529707,99869.12699018019
2025-01-30,23249.5,1,0.0111357401503258,1,0.266836,0.59177727,0.14138675,1,1.0,0.0111357401503258,0.0111357401503258,1.0,0.001,0.010135740150325801,94375.13123486545,100981.24363738272
2025-01-31,23508.400390625,0,-0.0011166221250199,1,0.3530315,0.52807266,0.11889582,2,1.0,-0.0011166221250199,-0.0011166221250199,0.0,0.0,-0.0011166221250199,94269.74987527693,100868.48574652518
2025-02-01,23482.150390625,2,-0.0051570919766934,0,0.48596194,0.23445764,0.27958044,1,1.0,-0.0051570919766934,-0.0051570919766934,0.0,0.0,-0.0051570919766934,93783.59210455023,100348.29768798056
2025-02-03,23361.05078125,1,0.0161893068206311,1,0.30861852,0.38391253,0.30746892,2,1.0,0.0161893068206311,0.0161893068206311,0.0,0.0,0.0161893068206311,95301.88345187173,101972.86706817932
2025-02-04,23739.25,0,-0.0018092070621439,0,0.5425371,0.15650703,0.3009559,1,1.0,-0.0018092070621439,-0.0018092070621439,0.0,0.0,-0.0018092070621439,95129.46261129498,101788.3770369325
2025-02-05,23696.30078125,0,-0.0039226026346081,0,0.54231477,0.21660136,0.24108389,2,1.0,-0.0039226026346081,-0.0039226026346081,0.0,0.0,-0.0039226026346081,94756.30753062706,101389.10168099495
2025-02-06,23603.349609375,0,-0.0018387386257991,0,0.42090377,0.22917067,0.34992555,1,1.0,-0.0018387386257991,-0.0018387386257991,0.0,0.0,-0.0018387386257991,94582.0754479324,101202.67362349904
2025-02-07,23559.94921875,2,-0.0075700336923079,0,0.4216893,0.31130406,0.26700667,2,1.0,-0.0075700336923079,-0.0075700336923079,0.0,0.0,-0.0075700336923079,93866.08595010314,100436.5659744175
2025-02-10,23381.599609375,2,-0.0132496849360461,0,0.44398317,0.40173003,0.15428685,1,1.0,-0.0132496849360461,-0.0132496849360461,0.0,0.0,-0.0132496849360461,92622.38988508446,99105.81311919806
2025-02-11,23071.80078125,0,-0.0011507892904301,2,0.25582004,0.30831802,0.43586192,2,1.0,-0.0011507892904301,-0.0011507892904301,0.0,0.0,-0.0011507892904301,92515.80103075065,98991.76321084113
2025-02-12,23045.25,0,-0.0006009745771905,0,0.37824062,0.3283997,0.2933597,1,0.0,-0.0006009745771905,-0.0,1.0,0.001,-0.001,92423.28522971991,98932.27167780015
2025-02-13,23031.400390625,0,-0.0044352661537063,0,0.5013243,0.21250696,0.28616878,2,0.0,-0.0044352661537063,-0.0,0.0,0.0,-0.0,92423.28522971991,98493.48072171833
2025-02-14,22929.25,0,0.0013192755977626,1,0.31950164,0.3706838,0.30981463,0,0.0,0.0013192755977626,0.0,0.0,0.0,0.0,92423.28522971991,98623.4207673732
2025-02-17,22959.5,0,-0.0006184463402948,0,0.50919455,0.2702874,0.22051801,2,1.0,-0.0006184463402948,-0.0006184463402948,1.0,0.001,-0.0016184463402948,92273.70310198184,98562.42747373226
2025-02-18,22945.30078125,0,-0.0005404326900405,0,0.52856696,0.22208658,0.24934644,2,1.0,-0.0005404326900405,-0.0005404326900405,0.0,0.0,-0.0005404326900405,92223.83537639445,98509.16111591572
2025-02-19,22932.900390625,0,-0.0008612081186238,0,0.6968742,0.1683944,0.13473137,2,1.0,-0.0008612081186238,-0.0008612081186238,0.0,0.0,-0.0008612081186238,92144.41146063768,98424.32422660387
2025-02-20,22913.150390625,2,-0.0051171487988824,0,0.67496556,0.13292794,0.19210653,2,1.0,-0.0051171487988824,-0.0051171487988824,0.0,0.0,-0.0051171487988824,91672.89479620814,97920.6723141069
2025-02-21,22795.900390625,2,-0.0106401053300685,1,0.34724745,0.4261082,0.22664438,2,1.0,-0.0106401053300685,-0.0106401053300685,0.0,0.0,-0.0106401053300685,90697.48553966421,96878.78604669367
2025-02-24,22553.349609375,0,-0.0002571160481895,1,0.3442152,0.36124668,0.2945381,2,1.0,-0.0002571160481895,-0.0002571160481895,0.0,0.0,-0.0002571160481895,90674.16576060152,96853.87695607195
2025-02-25,22547.55078125,0,-0.0001108767876499,0,0.5377844,0.24803212,0.21418348,2,1.0,-0.0001108767876499,-0.0001108767876499,0.0,0.0,-0.0001108767876499,90664.11210037916,96843.13810932363
2025-02-27,22545.05078125,2,-0.0186449596666951,0,0.6320192,0.19742428,0.17055649,2,1.0,-0.0186449596666951,-0.0186449596666951,0.0,0.0,-0.0186449596666951,88973.68338705086,95037.50170527911
2025-02-28,22124.69921875,0,-0.0002440004922383,1,0.31220487,0.6544121,0.033383068,2,1.0,-0.0002440004922383,-0.0002440004922383,0.0,0.0,-0.0002440004922383,88951.97376450818,95014.31250808192
2025-03-03,22119.30078125,0,-0.0016569416451024,0,0.61989856,0.17525855,0.20484291,2,1.0,-0.0016569416451024,-0.0016569416451024,0.0,0.0,-0.0016569416451024,88804.5855347637,94856.8793368065
2025-03-04,22082.650390625,1,0.0115316950692254,0,0.7442325,0.10618738,0.14958017,2,1.0,0.0115316950692254,0.0115316950692254,0.0,0.0,0.0115316950692254,89828.65293589955,95950.73994453686
2025-03-05,22337.30078125,1,0.009284847776867,0,0.4472731,0.38076323,0.1719637,2,1.0,0.009284847776867,0.009284847776867,0.0,0.0,0.009284847776867,90662.6983044104,96841.62795899964
2025-03-06,22544.69921875,0,0.0003460139864501,1,0.23452474,0.69461507,0.07086019,2,1.0,0.0003460139864501,0.0003460139864501,0.0,0.0,0.0003460139864501,90694.06886607302,96875.13651674407
2025-03-07,22552.5,0,-0.0040882039130917,0,0.54998964,0.3641972,0.08581318,2,1.0,-0.0040882039130917,-0.0040882039130917,0.0,0.0,-0.0040882039130917,90323.29301884054,96479.091204555
2025-03-10,22460.30078125,0,0.001674047455606,0,0.62187225,0.24186769,0.13626003,2,1.0,0.001674047455606,0.001674047455606,0.0,0.0,0.001674047455606,90474.4984977007,96640.60178170518
2025-03-11,22497.900390625,0,-0.0012179087892316,0,0.594322,0.20103128,0.20464666,2,1.0,-0.0012179087892316,-0.0012179087892316,0.0,0.0,-0.0012179087892316,90364.30881077902,96522.90234339861
2025-03-12,22470.5,0,-0.0032620894617386,0,0.6942627,0.13117123,0.17456612,2,1.0,-0.0032620894617386,-0.0032620894617386,0.0,0.0,-0.0032620894617386,90069.5323512901,96208.0360008478
2025-03-13,22397.19921875,0,0.0049805683362682,0,0.75743103,0.14625981,0.09630918,2,1.0,0.0049805683362682,0.0049805683362682,0.0,0.0,0.0049805683362682,90518.12981218142,96687.20669864818
2025-03-17,22508.75,1,0.0144632989948354,0,0.776033,0.14302772,0.08093923,2,1.0,0.0144632989948354,0.0144632989948354,0.0,0.0,0.0144632989948354,91827.32058810831,98085.62267810617
2025-03-18,22834.30078125,0,0.0032100316461272,0,0.67310065,0.123651385,0.20324796,2,1.0,0.0032100316461272,0.0032100316461272,0.0,0.0,0.0032100316461272,92122.08919317521,98400.48063093299
2025-03-19,22907.599609375,1,0.01235619558909,0,0.5783529,0.2016077,0.22003932,2,1.0,0.01235619558909,0.01235619558909,0.0,0.0,0.01235619558909,93260.3677453217,99616.33621566926
2025-03-20,23190.650390625,1,0.0068885519512889,0,0.5718846,0.28311995,0.14499548,2,1.0,0.0068885519512889,0.0068885519512889,0.0,0.0,0.0068885519512889,93902.79663353165,100302.54852288796
2025-03-21,23350.400390625,1,0.0131881772302988,1,0.22735795,0.65604967,0.116592415,2,1.0,0.0131881772302988,0.0131881772302988,0.0,0.0,0.0131881772302988,95141.20335795537,101625.35630945845
2025-03-24,23658.349609375,0,0.0004353972876416,1,0.43310243,0.47436193,0.09253559,2,1.0,0.0004353972876416,0.0004353972876416,0.0,0.0,0.0004353972876416,95182.62757984038,101669.60371395122
2025-03-25,23668.650390625,2,-0.0076810793285454,0,0.6011532,0.22945109,0.1693957,2,1.0,-0.0076810793285454,-0.0076810793285454,0.0,0.0,-0.0076810793285454,94451.52226670022,100888.67142252257
2025-03-26,23486.849609375,0,0.0044748278770025,2,0.37718654,0.18235232,0.4404611,2,1.0,0.0044748278770025,0.0044748278770025,0.0,0.0,0.0044748278770025,94874.17657156459,101340.13086187783
2025-03-27,23591.94921875,0,-0.0030773044101545,0,0.59022284,0.30681145,0.102965705,2,0.0,-0.0030773044101545,-0.0,1.0,0.001,-0.001,94779.30239499302,101028.27643025095
2025-03-28,23519.349609375,2,-0.0150365718652369,0,0.6995197,0.108888425,0.19159184,2,0.0,-0.0150365718652369,-0.0,0.0,0.0,-0.0,94779.30239499302,99509.15749128646
2025-04-01,23165.69921875,1,0.0071938424586863,0,0.4424881,0.2516844,0.30582756,2,0.0,0.0071938424586863,0.0,0.0,0.0,0.0,94779.30239499302,100225.01069347539
2025-04-02,23332.349609375,0,-0.0035251486188494,0,0.47455564,0.1639327,0.36151162,2,0.0,-0.0035251486188494,-0.0,0.0,0.0,-0.0,94779.30239499302,99871.7026354551
2025-04-03,23250.099609375,2,-0.0148666197750665,0,0.53526837,0.19243018,0.2723015,2,0.0,-0.0148666197750665,-0.0,0.0,0.0,-0.0,94779.30239499302,98386.94800608528
2025-04-04,22904.44921875,2,-0.0324325462830553,1,0.17739785,0.57726496,0.24533719,2,0.0,-0.0324325462830553,-0.0,0.0,0.0,-0.0,94779.30239499302,95196.00876122937
2025-04-07,22161.599609375,1,0.0168873189028142,0,0.5581159,0.4006299,0.041254174,0,1.0,0.0168873189028142,0.0168873189028142,1.0,0.001,0.0158873189028142,96285.09139752854,96803.61411945535
2025-04-08,22535.849609375,2,-0.0060658560080705,1,0.3482522,0.53579724,0.1159505,0,1.0,-0.0060658560080705,-0.0060658560080705,0.0,0.0,-0.0060658560080705,95701.03989738722,96216.4173351459
2025-04-09,22399.150390625,1,0.0191703874091904,0,0.49146214,0.2968806,0.21165726,0,1.0,0.0191703874091904,0.0191703874091904,0.0,0.0,0.0191703874091904,97535.66590768252,98060.923330585
2025-04-11,22828.55078125,1,0.0219023977821084,1,0.2636155,0.4845639,0.25182062,0,1.0,0.0219023977821084,0.0219023977821084,0.0,0.0,0.0219023977821084,99671.93086033543,100208.69268025232
2025-04-15,23328.55078125,0,0.004657316201027,1,0.2040765,0.5517445,0.24417895,0,1.0,0.004657316201027,0.004657316201027,0.0,0.0,0.004657316201027,100136.1345587189,100675.3962481558
2025-04-16,23437.19921875,1,0.0176834769379541,0,0.448174,0.39432904,0.15749691,0,1.0,0.0176834769379541,0.0176834769379541,0.0,0.0,0.0176834769379541,101906.88958484388,102455.68729592947
2025-04-17,23851.650390625,1,0.0114834984640164,1,0.356634,0.4532054,0.19016057,0,1.0,0.0114834984640164,0.0114834984640164,0.0,0.0,0.0114834984640164,103077.13719486413,103632.23702362202
2025-04-21,24125.55078125,0,0.0017284255654137,1,0.148122,0.81048775,0.04139022,2,1.0,0.0017284255654137,0.0017284255654137,0.0,0.0,0.0017284255654137,103255.2983540014,103811.35763149465
2025-04-22,24167.25,1,0.0066908406521222,0,0.6047551,0.2063856,0.18885931,2,1.0,0.0066908406521222,0.0066908406521222,0.0,0.0,0.0066908406521222,103946.16310177535,104505.94288328745
2025-04-23,24328.94921875,0,-0.0033807460922566,0,0.5060391,0.36708647,0.12687445,2,1.0,-0.0033807460922566,-0.0033807460922566,0.0,0.0,-0.0033807460922566,103594.74751706397,104152.63482526717
2025-04-24,24246.69921875,2,-0.0085516633626838,0,0.438926,0.28252238,0.27855167,2,1.0,-0.0085516633626838,-0.0085516633626838,0.0,0.0,-0.0085516633626838,102708.84011015581,103261.95655390495
2025-04-25,24039.349609375,1,0.0120282118827472,1,0.32330072,0.37082064,0.3058787,2,1.0,0.0120282118827472,0.0120282118827472,0.0,0.0,0.0120282118827472,103944.24380123199,104504.01324676238
2025-04-28,24328.5,0,0.0003061930965739,0,0.55480313,0.3166425,0.12855437,2,1.0,0.0003061930965739,0.0003061930965739,0.0,0.0,0.0003061930965739,103976.07081111253,104536.0116541828
2025-04-29,24335.94921875,0,-7.191007773188485e-05,0,0.3911826,0.29720244,0.31161496,2,1.0,-7.191007773188485e-05,-7.191007773188485e-05,0.0,0.0,-7.191007773188485e-05,103968.59388377823,104528.49446145898
2025-04-30,24334.19921875,0,0.0005136803511647,0,0.4927714,0.26446933,0.24275927,2,1.0,0.0005136803511647,0.0005136803511647,0.0,0.0,0.0005136803511647,104022.00050759455,104582.18869520066
2025-05-02,24346.69921875,0,0.0047008906976129,0,0.48290566,0.37075183,0.14634249,2,1.0,0.0047008906976129,0.0047008906976129,0.0,0.0,0.0047008906976129,104510.9965621278,105073.81813317393
2025-05-05,24461.150390625,0,-0.0033338898599493,0,0.547101,0.3136705,0.13922848,2,1.0,-0.0033338898599493,-0.0033338898599493,0.0,0.0,-0.0033338898599493,104162.56841043611,104723.51359635359
2025-05-06,24379.599609375,0,0.0014274549954715,0,0.56482667,0.1986096,0.23656377,2,1.0,0.0014274549954715,0.0014274549954715,0.0,0.0,0.0014274549954715,104311.25578905473,104873.00169898004
2025-05-07,24414.400390625,2,-0.0057588802970967,0,0.7576795,0.15798296,0.084337525,2,1.0,-0.0057588802970967,-0.0057588802970967,0.0,0.0,-0.0057588802970967,103710.53975332573,104269.05063579838
2025-05-08,24273.80078125,2,-0.0109501096942064,0,0.47287026,0.25675493,0.27037477,2,1.0,-0.0109501096942064,-0.0109501096942064,0.0,0.0,-0.0109501096942064,102574.89796658145,103127.29309362563
2025-05-09,24008.0,1,0.0381830730902199,2,0.38989675,0.21608214,0.39402112,2,1.0,0.0381830730902199,0.0381830730902199,0.0,0.0,0.0381830730902199,106491.52279286129,107065.01006341606
2025-05-12,24924.69921875,2,-0.0138958390765435,2,0.34497976,0.11807307,0.5369472,2,0.0,-0.0138958390765435,-0.0,1.0,0.001,-0.001,106385.03127006844,105577.25191284633
2025-05-13,24578.349609375,0,0.0036027960647213,2,0.21292572,0.18712424,0.5999501,2,0.0,0.0036027960647213,0.0,0.0,0.0,0.0,106385.03127006844,105957.62522056203
2025-05-14,24666.900390625,1,0.0160214381414618,0,0.75265115,0.16719832,0.080150515,2,0.0,0.0160214381414618,0.0,0.0,0.0,0.0,106385.03127006844,107655.21875864945
2025-05-15,25062.099609375,0,-0.0016877607536591,1,0.3314874,0.44131792,0.2271947,2,0.0,-0.0016877607536591,-0.0,0.0,0.0,-0.0,106385.03127006844,107473.52250550201
2025-05-16,25019.80078125,0,-0.0029717088137536,0,0.63448876,0.18530118,0.18021005,2,1.0,-0.0029717088137536,-0.0029717088137536,1.0,0.001,-0.0039717088137536,105962.50090372165,107154.14249142728
2025-05-19,24945.44921875,2,-0.0104848313546668,0,0.39122862,0.2689592,0.3398122,2,1.0,-0.0104848313546668,-0.0104848313546668,0.0,0.0,-0.0104848313546668,104851.50195182739,106030.64937845072
2025-05-20,24683.900390625,1,0.0052483127088862,0,0.50077826,0.20905733,0.29016444,0,1.0,0.0052483127088862,0.0052483127088862,0.0,0.0,0.0052483127088862,105401.79542206698,106587.1313831151
2025-05-21,24813.44921875,2,-0.0082112727740422,0,0.6894186,0.23651901,0.07406237,0,1.0,-0.0082112727740422,-0.0082112727740422,0.0,0.0,-0.0082112727740422,104536.31252898258,105711.91537312568
2025-05-22,24609.69921875,1,0.0098924887180058,0,0.5010663,0.30602115,0.19291255,0,1.0,0.0098924887180058,0.0098924887180058,0.0,0.0,0.0098924887180058,105570.43682129748,106757.66930331312
2025-05-23,24853.150390625,1,0.0059549794562796,0,0.5486626,0.22547482,0.22586255,0,1.0,0.0059549794562796,0.0059549794562796,0.0,0.0,0.0059549794562796,106199.10660375877,107393.40903081464
2025-05-26,25001.150390625,2,-0.0069977248703164,0,0.64126724,0.14873762,0.20999512,0,1.0,-0.0069977248703164,-0.0069977248703164,0.0,0.0,-0.0069977248703164,105455.95447427228,106641.89950153166
2025-05-27,24826.19921875,0,-0.0029706520659956,1,0.29641655,0.6097591,0.09382431,0,1.0,-0.0029706520659956,-0.0029706520659956,0.0,0.0,-0.0029706520659956,105142.68152524173,106325.10352245574
2025-05-28,24752.44921875,0,0.0032784792287758,2,0.34261304,0.29093477,0.36645222,0,1.0,0.0032784792287758,0.0032784792287758,0.0,0.0,0.0032784792287758,105487.38962268003,106673.68816585156
2025-05-29,24833.599609375,0,-0.0033382349691143,0,0.46061692,0.31485343,0.2245296,0,0.0,-0.0033382349691143,-0.0,1.0,0.001,-0.001,105381.90223305735,106317.58632973192
2025-05-30,24750.69921875,0,-0.0013777230725331,0,0.79023325,0.15607947,0.05368727,0,0.0,-0.0013777230725331,-0.0,0.0,0.0,-0.0,105381.90223305735,106171.1101380294
2025-06-02,24716.599609375,2,-0.0070438333802584,0,0.79117537,0.11880847,0.09001609,0,0.0,-0.0070438333802584,-0.0,0.0,0.0,-0.0,105381.90223305735,105423.25852842005
2025-06-03,24542.5,0,0.0031659048079861,0,0.57804984,0.17890455,0.24304563,0,0.0,0.0031659048079861,0.0,0.0,0.0,0.0,105381.90223305735,105757.01852946875
2025-06-04,24620.19921875,1,0.0053086967621067,0,0.61344033,0.24237943,0.14418025,0,0.0,0.0053086967621067,0.0,0.0,0.0,0.0,105381.90223305735,106318.45047130622
2025-06-05,24750.900390625,1,0.0101875239545026,0,0.6606414,0.20706849,0.13229012,0,0.0,0.0101875239545026,0.0,0.0,0.0,0.0,105381.90223305735,107401.57223228825
2025-06-06,25003.05078125,0,0.0040054487100871,0,0.6615855,0.25086024,0.087554194,0,0.0,0.0040054487100871,0.0,0.0,0.0,0.0,105381.90223305735,107831.76372124741
2025-06-09,25103.19921875,0,4.18584595869298e-05,0,0.6471393,0.22257516,0.13028555,2,0.0,4.18584595869298e-05,0.0,0.0,0.0,0.0,105381.90223305735,107836.27739277133
2025-06-10,25104.25,0,0.0014798446727146,0,0.6044723,0.11768492,0.2778428,2,0.0,0.0014798446727146,0.0,0.0,0.0,0.0,105381.90223305735,107995.8583333964
2025-06-11,25141.400390625,2,-0.0100710846627866,0,0.6078512,0.25305504,0.13909373,2,0.0,-0.0100710846627866,-0.0,0.0,0.0,-0.0,105381.90223305735,106908.22290089045
2025-06-12,24888.19921875,2,-0.0068144588479197,2,0.3675779,0.1734005,0.45902157,2,0.0,-0.0068144588479197,-0.0,0.0,0.0,-0.0,105381.90223305735,106179.70121542813
2025-06-13,24718.599609375,1,0.0092197937677085,0,0.48772395,0.24878205,0.26349404,2,0.0,0.0092197937677085,0.0,0.0,0.0,0.0,105381.90223305735,107158.65616295129
2025-06-16,24946.5,0,-0.0037319707924959,0,0.6506277,0.21778254,0.13158974,2,0.0,-0.0037319707924959,-0.0,0.0,0.0,-0.0,105381.90223305735,106758.74318798803
2025-06-17,24853.400390625,0,-0.0016637405234334,0,0.4370824,0.26118013,0.30173746,1,0.0,-0.0016637405234334,-0.0,0.0,0.0,-0.0,105381.90223305735,106581.12434071537
2025-06-18,24812.05078125,0,-0.0007577278241026,0,0.47309038,0.1418371,0.3850725,2,0.0,-0.0007577278241026,-0.0,0.0,0.0,-0.0,105381.90223305735,106500.36485727827
2025-06-19,24793.25,1,0.0128724709598377,0,0.76635885,0.05843271,0.17520839,1,0.0,0.0128724709598377,0.0,0.0,0.0,0.0,105381.90223305735,107871.28771111571
2025-06-20,25112.400390625,2,-0.0055948454872697,0,0.6126578,0.3361792,0.051162973,2,0.0,-0.0055948454872697,-0.0,0.0,0.0,-0.0,105381.90223305735,107267.7645238592
2025-06-23,24971.900390625,0,0.0029012296868362,0,0.5410909,0.13179284,0.32711622,1,0.0,0.0029012296868362,0.0,0.0,0.0,0.0,105381.90223305735,107578.97294673638
2025-06-24,25044.349609375,1,0.0080018205204253,1,0.35775173,0.4104215,0.23182677,2,0.0,0.0080018205204253,0.0,0.0,0.0,0.0,105381.90223305735,108439.80058002785
2025-06-25,25244.75,1,0.0120520108141297,0,0.67307705,0.17075844,0.15616447,1,1.0,0.0120520108141297,0.0120520108141297,1.0,0.001,0.011052010814129699,106546.58415615065,109746.71822930042
2025-06-26,25549.0,0,0.003475704773181,0,0.50208193,0.26644957,0.23146845,2,1.0,0.003475704773181,0.003475704773181,0.0,0.0,0.003475704773181,106916.90862726832,110128.16542169095
2025-06-27,25637.80078125,0,-0.0047098423546652,0,0.74968094,0.12137837,0.12894072,1,1.0,-0.0047098423546652,-0.0047098423546652,0.0,0.0,-0.0047098423546652,106413.34684258574,109609.4791237463
2025-06-30,25517.05078125,0,0.0009699396772837,0,0.68439656,0.16130643,0.15429701,2,1.0,0.0009699396772837,0.0009699396772837,0.0,0.0,0.0009699396772837,106516.56136988092,109715.79370655482
2025-07-01,25541.80078125,0,-0.0034610085397696,0,0.60650134,0.24332656,0.15017207,1,1.0,-0.0034610085397696,-0.0034610085397696,0.0,0.0,-0.0034610085397696,106147.90664135288,109336.06640758883
2025-07-02,25453.400390625,0,-0.0018897125192245,0,0.5385803,0.10024065,0.36117902,2,1.0,-0.0018897125192245,-0.0018897125192245,0.0,0.0,-0.0018897125192245,105947.31761328322,109129.45267409566
2025-07-03,25405.30078125,0,0.0021924250859925,0,0.5960556,0.10378418,0.30016023,1,1.0,0.0021924250859925,0.0021924250859925,0.0,0.0,0.0021924250859925,106179.5991702122,109368.71082375899
2025-07-04,25461.0,0,1.1813410706551508e-05,0,0.4330426,0.3123014,0.25465608,2,1.0,1.1813410706551508e-05,1.1813410706551508e-05,0.0,0.0,1.1813410706551508e-05,106180.85351342586,109370.00284125839
2025-07-07,25461.30078125,0,0.0024036171315751,0,0.5591188,0.27198175,0.16889942,1,1.0,0.0024036171315751,0.0024036171315751,0.0,0.0,0.0024036171315751,106436.071631976,109632.88645376805
2025-07-08,25522.5,0,-0.0018180190273288,0,0.51479816,0.12956658,0.35563526,2,1.0,-0.0018180190273288,-0.0018180190273288,0.0,0.0,-0.0018180190273288,106242.56882855491,109433.57178017413
2025-07-09,25476.099609375,0,-0.004743646446198,0,0.74205714,0.07526449,0.18267839,1,1.0,-0.004743646446198,-0.004743646446198,0.0,0.0,-0.004743646446198,105738.5916444964,108914.45760630436
2025-07-10,25355.25,2,-0.008100901810276,0,0.65034324,0.24921156,0.10044521,2,1.0,-0.008100901810276,-0.008100901810276,0.0,0.0,-0.008100901810276,104882.01369602745,108032.15227951622
2025-07-11,25149.849609375,0,-0.0026858541571485,0,0.5680898,0.17511602,0.2567942,1,1.0,-0.0026858541571485,-0.0026858541571485,0.0,0.0,-0.0026858541571485,104600.31590353187,107741.99367421058
2025-07-14,25082.30078125,0,0.0045251032187942,0,0.681742,0.11249441,0.20576355,2,1.0,0.0045251032187942,0.0045251032187942,0.0,0.0,0.0045251032187942,105073.64312971383,108229.53731658506
2025-07-15,25195.80078125,0,0.0006449487413033,0,0.60313135,0.1605767,0.23629197,0,1.0,0.0006449487413033,0.0006449487413033,0.0,0.0,0.0006449487413033,105141.41024359451,108299.33982044924
2025-07-16,25212.05078125,0,-0.0039902173517283,0,0.6859567,0.12966712,0.18437615,2,1.0,-0.0039902173517283,-0.0039902173517283,0.0,0.0,-0.0039902173517283,104721.87316405535,107867.20191551695
2025-07-17,25111.44921875,2,-0.0056965580472427,0,0.74693805,0.13126619,0.12179578,2,1.0,-0.0056965580472427,-0.0056965580472427,0.0,0.0,-0.0056965580472427,104125.31893476032,107252.73013841157
2025-07-18,24968.400390625,0,0.0048981443028652,0,0.45061284,0.24881782,0.30056933,2,1.0,0.0048981443028652,0.0048981443028652,0.0,0.0,0.0048981443028652,104635.33977248464,107778.06948750577
2025-07-21,25090.69921875,0,-0.0011876443882732,0,0.8160142,0.10128106,0.08270471,2,1.0,-0.0011876443882732,-0.0011876443882732,0.0,0.0,-0.0011876443882732,104511.07019838878,107650.06746810002
2025-07-22,25060.900390625,1,0.0063445445902445,0,0.6669767,0.24364501,0.0893783,2,1.0,0.0063445445902445,0.0063445445902445,0.0,0.0,0.0063445445902445,105174.14534343666,108333.0581212942
2025-07-23,25219.900390625,2,-0.006256994627491,0,0.65964985,0.24332996,0.09702022,2,1.0,-0.006256994627491,-0.006256994627491,0.0,0.0,-0.006256994627491,104516.07128107181,107655.2187586496
